0 0:1.581920903954802 1:0.559322033898305 2:1.898305084745763 3:1.666666666666667 4:0.551857062147 5:0.6379841807909999 6:0.613766695293 7:0.74517366486 8:0.836385319012
0 0:1 1:0.75 2:1.666666666666667 3:2.083333333333333 4:0.555391666667 5:0.566458333333 6:0.628245785508 7:0.704893239358 8:0.796968787517
0 0:1.444444444444444 1:0.8888888888888888 2:1.555555555555556 3:1.666666666666667 4:0.6274222222219999 5:0.6307 6:0.664313075678 7:0.665963650422 8:0.7852542726440001
0 0:1.88 1:1 2:1.88 3:0.96 4:0.6116 5:0.7224119999999999 6:0.6777937174959999 7:0.798795625944 8:0.898638701636
1 0:1.962264150943396 1:1.264150943396226 2:2.226415094339623 3:1.037735849056604 4:0.5984320754720001 5:0.6822698113210001 6:0.649756680611 7:0.765340867838 8:0.8551923890019999
0 0:2.076923076923077 1:0.7692307692307693 2:1.230769230769231 3:1.538461538461539 4:0.554569230769 5:0.488892307692 6:0.5153469671850001 7:0.644735882515 8:0.741191979746
1 0:1.509615384615385 1:1 2:1.932692307692308 3:1.288461538461539 4:0.561466346154 5:0.647249038462 6:0.604323030987 7:0.716764509058 8:0.8270419595340001
1 0:1.133333333333333 1:1.066666666666667 2:3.333333333333333 3:1.133333333333333 4:0.611473333333 5:0.783173333333 6:0.778789002773 7:0.8407859553929999 8:0.953693374773
0 0:1.438423645320197 1:0.5665024630541872 2:1.881773399014778 3:1.881773399014778 4:0.560436945813 5:0.658089162562 6:0.634041280402 7:0.7363139931999999 8:0.848867057244
0 0:1.928571428571429 1:0.6428571428571429 2:2.285714285714286 3:1.321428571428571 4:0.548546428571 5:0.6077821428570001 6:0.6849798161 7:0.742118770586 8:0.852677128536
0 0:1.5 1:1.083333333333333 2:2.166666666666667 3:0.9166666666666666 4:0.543766666667 5:0.487375 6:0.3490397440999999 7:0.518500188542 8:0.7371125052420001
1 0:1.368421052631579 1:0.5789473684210527 2:2.026315789473684 3:1.723684210526316 4:0.588061842105 5:0.680771052632 6:0.6672591556840001 7:0.7621051051919999 8:0.8452307896819999
0 0:2.125 1:4.375 2:1.5 4:0.48495 5:0.347875 6:0.400248945725 7:0.468577911937 8:0.5575581194
0 0:1.6 1:2 2:1.2 3:0.4 4:0.66908 5:0.77162 6:0.8300375535 7:0.87261950934 8:0.88638870934
1 0:2 1:1.150442477876106 2:1.353982300884956 3:1.29646017699115 4:0.58977699115 5:0.6962486725660001 6:0.671698236816 7:0.768398295327 8:0.8554132187260001
1 0:1.181818181818182 1:0.4545454545454545 2:2.909090909090909 3:0.9090909090909091 4:0.553727272727 5:0.7539454545450001 6:0.728325351127 7:0.8952915781820001 8:0.9241559910729999
0 0:1.491071428571429 1:0.9821428571428571 2:1.571428571428571 3:1.651785714285714 4:0.5969625 5:0.659912053571 6:0.682090911576 7:0.757486476734 8:0.844361714464
1 0:2.090909090909091 1:0.3636363636363636 2:1.363636363636364 3:1.272727272727273 4:0.551581818182 5:0.671527272727 6:0.622808843809 7:0.8944395940180001 8:0.9216938523639999
1 0:1.516331658291457 1:0.7066582914572864 2:1.792713567839196 3:1.610552763819096 4:0.583853894472 5:0.6551750628140001 6:0.643646192291 7:0.7523874441539999 8:0.83617481371
0 0:1.148148148148148 1:0.7777777777777778 2:2.277777777777778 3:1.574074074074074 4:0.562912962963 5:0.5836 6:0.559535865622 7:0.6822823573829999 8:0.795210014207
1 0:1.6953125 1:1.515625 2:1.2578125 3:1.234375 4:0.52768515625 5:0.5732421875 6:0.52941832983 7:0.644246135952 8:0.770775079861
1 0:1.765625 1:1.375 2:1.515625 3:1.390625 4:0.539090625 5:0.6307828125 6:0.5654909079020001 7:0.679272382027 8:0.818119832067
1 0:1.258064516129032 1:1.064516129032258 2:1.612903225806452 3:1.419354838709677 4:0.592348387097 5:0.7341193548389999 6:0.6741863618870001 7:0.7914790978389999 8:0.8717245955480001
1 0:1.890625 1:1.147836538461539 2:1.621394230769231 3:1.230769230769231 4:0.552139903846 5:0.610636658654 6:0.589763379465 7:0.712831298848 8:0.810423218382
1 0:1.333333333333333 1:0.8333333333333334 2:1.314814814814815 3:1.611111111111111 4:0.592761111111 5:0.614983333333 6:0.6293122804720001 7:0.7028456325570001 8:0.774435329689
0 0:1.441860465116279 1:0.5581395348837209 2:1.255813953488372 3:2.093023255813954 4:0.534447674419 5:0.50568255814 6:0.487239972022 7:0.589319927436 8:0.7272260693260001
0 0:1.153846153846154 1:0.6923076923076923 2:2.307692307692307 3:1.923076923076923 4:0.586292307692 5:0.572415384615 6:0.578951965408 7:0.638905917408 8:0.697309012362
0 0:1.243093922651934 1:0.3922651933701657 2:2.077348066298343 3:1.779005524861878 4:0.533262983425 5:0.622187845304 6:0.6116623466210001 7:0.735265948706 8:0.82671162175
0 0:0.9473684210526315 1:0.3157894736842105 2:1.736842105263158 3:2.315789473684211 4:0.561036842105 5:0.595163157895 6:0.605925447089 7:0.760011231226 8:0.826173384332
1 0:1.222222222222222 1:0.5555555555555556 2:2.555555555555555 3:1.388888888888889 4:0.60415 5:0.8190055555560001 6:0.7349376930329999 7:0.850339409272 8:0.923660831856
0 0:1.666666666666667 1:1 2:0.4666666666666667 3:1.733333333333333 4:0.497293333333 5:0.65158 6:0.60355126666 7:0.685986394553 8:0.819253804073
0 0:2.421052631578947 1:1.105263157894737 2:0.8947368421052632 3:1.210526315789474 4:0.5829736842109999 5:0.674915789474 6:0.625117071121 7:0.707049074684 8:0.794968209963
0 0:1.84 1:0.44 2:1.04 3:1.76 4:0.5301600000000001 5:0.590056 6:0.6548008434120001 7:0.7370882199 8:0.791341798264
0 0:1.592592592592593 1:0.8888888888888888 2:1.518518518518519 3:1.777777777777778 4:0.593148148148 5:0.548407407407 6:0.638466283952 7:0.701776907344 8:0.7321214668189999
1 0:1.626953125 1:1.044921875 2:1.376953125 3:1.615234375 4:0.6054437499999999 5:0.63660625 6:0.627964290435 7:0.7347487763130001 8:0.826367549723
0 0:1.25 1:0.875 2:1.5 3:1.875 4:0.5923125 5:0.64425 6:0.714920487425 7:0.7416370394249999 8:0.747452827288
0 0:1.5625 1:0.75 2:1.4375 3:1.78125 4:0.537765625 5:0.648621875 6:0.559000415066 7:0.722815772941 8:0.838096139891
0 0:1.402597402597403 1:0.5064935064935064 2:1.896103896103896 3:1.441558441558441 4:0.608261038961 5:0.6781818181820001 6:0.6387811268320001 7:0.75098221606 8:0.841310085478
0 0:1.535353535353535 1:0.6616161616161617 2:1.813131313131313 3:1.676767676767677 4:0.567002525253 5:0.613385858586 6:0.6186117939819999 7:0.714271508916 8:0.804244576619
1 0:1.328947368421053 1:0.5921052631578947 2:2.184210526315789 3:1.394736842105263 4:0.619281578947 5:0.7427236842110001 6:0.715693144668 7:0.789979154622 8:0.873637567376
1 0:1.363636363636364 1:0.5454545454545454 2:2.363636363636364 3:1.363636363636364 4:0.609627272727 5:0.7010545454549999 6:0.7638798176639999 7:0.8636342648999999 8:0.930171054436
0 0:1.931034482758621 1:1 2:1.689655172413793 3:1.379310344827586 4:0.572389655172 5:0.667 6:0.572825894279 7:0.701877514934 8:0.876872672152
1 0:2.032064128256513 1:1.17434869739479 2:1.711422845691383 3:1.064128256513026 4:0.541405410822 5:0.635664128257 6:0.563032017184 7:0.704801191325 8:0.814189792611
1 0:1.615384615384615 1:0.7307692307692307 2:2.423076923076923 3:1.038461538461539 4:0.5882384615380001 5:0.6176346153850001 6:0.627564117377 7:0.6776182514460001 8:0.828661405392
1 0:1.795918367346939 1:1.081632653061225 2:1.73469387755102 3:0.9387755102040817 4:0.5702938775509999 5:0.6535897959179999 6:0.6314652627080001 7:0.760882359222 8:0.857872183406
1 0:1.564032697547684 1:0.9400544959128065 2:1.716621253405995 3:1.485013623978202 4:0.6008637602179999 5:0.667578201635 6:0.645647596702 7:0.75013995118 8:0.835929912731
1 0:2.4 1:0.92 2:1.64 3:0.6 4:0.583248 5:0.718884 6:0.701992951016 7:0.8393609289759999 8:0.894120832936
0 0:1.307692307692308 1:0.6153846153846154 2:1.692307692307692 3:1.461538461538461 4:0.656884615385 5:0.624553846154 6:0.6132188378310001 7:0.7308714609999999 8:0.800462374292
1 0:1.375 1:1 2:2.125 3:0.625 4:0.5698875 5:0.691275 6:0.711764128738 7:0.815340174525 8:0.8419006063869999
0 0:0.6875 1:0.5 2:1.75 3:1.8125 4:0.5891875 5:0.55046875 6:0.625558300256 7:0.7051910908560001 8:0.798303047169
1 0:1.798107255520505 1:1.892744479495268 2:1.593059936908517 3:1.056782334384858 4:0.525919242902 5:0.601692744479 6:0.5732143682540001 7:0.6964235609299999 8:0.8072899166940001
0 0:0.8571428571428571 1:0.4285714285714285 2:1.5 3:2.357142857142857 4:0.5781928571429999 5:0.564171428571 6:0.5091576190929999 7:0.667551965821 8:0.7839303853290001
1 0:1.842105263157895 1:1.236842105263158 2:1.631578947368421 3:1.105263157894737 4:0.543826315789 5:0.66325 6:0.5985948022950001 7:0.7175700948370001 8:0.848364527992
1 0:1.787545787545788 1:1.17948717948718 2:1.857142857142857 3:1.15018315018315 4:0.538690842491 5:0.6422666666669999 6:0.576956090977 7:0.7076508738189999 8:0.8337957174940001
0 0:1.287671232876712 1:0.6438356164383562 2:2.520547945205479 3:1.506849315068493 4:0.573217808219 5:0.6369013698629999 6:0.659169658384 7:0.749696111327 8:0.849575747053
0 0:1.413793103448276 1:0.2906403940886699 2:2.374384236453202 3:1.67487684729064 4:0.5583206896549999 5:0.619219704433 6:0.619414283333 7:0.7371990895630001 8:0.820559136877
0 0:1.222222222222222 1:0.8888888888888888 2:2.111111111111111 3:1.111111111111111 4:0.592811111111 5:0.6747444444439999 6:0.752373599011 7:0.870239206789 8:0.8993404199330001
0 0:1.421052631578947 1:0.2631578947368421 2:1.631578947368421 3:1.842105263157895 4:0.5090526315789999 5:0.525752631579 6:0.606209973868 7:0.663918867147 8:0.744854520753
1 0:1 1:1 2:2.5 3:1.166666666666667 4:0.592333333333 5:0.7649166666670001 6:0.8643382994329999 7:0.872187336467 8:0.9699941515
0 0:1.379746835443038 1:0.4430379746835443 2:2.10126582278481 3:1.531645569620253 4:0.5834696202530001 5:0.653407594937 6:0.626446839696 7:0.7261496419410001 8:0.8225772051719999
0 0:2 1:0.6666666666666666 2:2.666666666666667 3:1.333333333333333 4:0.577616666667 5:0.58755 6:0.601211253733 7:0.607008957433 8:0.8638553498330001
0 0:1.28494623655914 1:0.4086021505376344 2:1.989247311827957 3:1.919354838709677 4:0.561959139785 5:0.600048924731 6:0.58861193361 7:0.716902466113 8:0.8242603244769999
0 0:1.857142857142857 1:0.4285714285714285 2:2.142857142857143 3:1.071428571428571 4:0.577042857143 5:0.6909428571430001 6:0.651997832107 7:0.821234455321 8:0.882499153514
0 0:0.8571428571428571 1:0.7142857142857143 2:2.428571428571428 3:1.714285714285714 4:0.5901 5:0.6981285714290001 6:0.704955168871 7:0.7985607429709999 8:0.8518355144290001
0 0:1.671052631578947 1:0.6973684210526315 2:1.506578947368421 3:1.986842105263158 4:0.524689473684 5:0.5463881578949999 6:0.5558434203630001 7:0.661595422581 8:0.7590725029909999
1 0:2.058139534883721 1:1.267441860465116 2:1.813953488372093 3:1.069767441860465 4:0.5667546511630001 5:0.626581395349 6:0.616218848895 7:0.725166444038 8:0.798991407834
0 0:0.8333333333333334 1:0.6666666666666666 2:0.6666666666666666 3:2.166666666666667 4:0.594416666667 5:0.489983333333 6:0.610881019067 7:0.73431116035 8:0.7349562902
0 0:1 1:0.8333333333333334 2:1.166666666666667 3:2 4:0.43455 5:0.43685 6:0.345920162933 7:0.626155846967 8:0.7340218138670001
0 0:1.512320328542095 1:0.6560574948665298 2:1.792607802874743 3:1.784394250513347 4:0.54417412731 5:0.6145055441480001 6:0.593329763197 7:0.714788492794 8:0.8193390568979999
0 0:0.9642857142857143 1:0.1785714285714286 2:2.321428571428572 3:1.535714285714286 4:0.567203571429 5:0.6727928571430001 6:0.644249114479 7:0.757967252825 8:0.853941645336
0 0:1.714285714285714 1:1.428571428571429 2:3 3:0.7142857142857143 4:0.5423714285710001 5:0.613485714286 6:0.642662999286 7:0.6952543654860001 8:0.845847349914
1 0:1.896551724137931 1:1.375862068965517 2:1.510344827586207 3:1.1 4:0.540401724138 5:0.60231862069 6:0.579266332531 7:0.687227738577 8:0.8092336616320001
1 0:1.52 1:1.066666666666667 2:1.773333333333333 3:1.213333333333333 4:0.550433333333 5:0.6584720000000001 6:0.606556304568 7:0.722605847471 8:0.840164717163
1 0:2.470588235294118 1:1.238754325259516 2:1.162629757785467 3:1.017301038062284 4:0.558253287197 5:0.6376674740479999 6:0.615293627434 7:0.7283949752359999 8:0.819683842396
0 0:1.588235294117647 1:0.7647058823529411 2:1.882352941176471 3:1.823529411764706 4:0.532705882353 5:0.523076470588 6:0.5433242980349999 7:0.696683288688 8:0.800394637482
0 0:1.166666666666667 1:0.1666666666666667 2:2.166666666666667 3:1.666666666666667 4:0.53385 5:0.511966666667 6:0.3791937288 7:0.5272142190169999 8:0.7382889053
0 0:2.083832335329341 1:0.844311377245509 2:1.574850299401198 3:1.233532934131736 4:0.535850898204 5:0.575571856287 6:0.585120231878 7:0.6860090074709999 8:0.7819130830600001
0 0:1.285714285714286 1:0.5714285714285714 2:2.095238095238095 3:1.714285714285714 4:0.626195238095 5:0.6869571428569999 6:0.783068099029 7:0.7873551618379999 8:0.8392545113240001
1 0:1.91304347826087 1:0.7391304347826086 2:2.304347826086957 3:0.6521739130434783 4:0.58412173913 5:0.65332173913 6:0.644123970657 7:0.776005954226 8:0.857069901539
1 0:2.461538461538462 1:0.7692307692307693 2:1.730769230769231 3:1.076923076923077 4:0.5571576923080001 5:0.7426807692309999 6:0.6841795593960001 7:0.817928310377 8:0.898872034023
0 0:1.25 1:0.7083333333333334 2:1.333333333333333 3:1.958333333333333 4:0.570625 5:0.545841666667 6:0.536629427404 7:0.623465427838 8:0.7923917804330001
0 0:1.274193548387097 1:0.4758064516129032 2:2.064516129032258 3:1.798387096774194 4:0.526374193548 5:0.6121225806449999 6:0.616931707544 7:0.73971369255 8:0.81913986128
0 0:1.622641509433962 1:0.6264150943396226 2:2.264150943396226 3:1.411320754716981 4:0.568487169811 5:0.6309049056600001 6:0.595755525722 7:0.712636829769 8:0.824452556059
1 0:1.514084507042254 1:0.7975352112676056 2:1.823943661971831 3:1.528169014084507 4:0.575341021127 5:0.635569366197 6:0.6278432194969999 7:0.7213450053630001 8:0.822975728074
0 0:1.235294117647059 1:0.2352941176470588 2:2.235294117647059 3:1.470588235294118 4:0.560905882353 5:0.667558823529 6:0.6766451377060001 7:0.763038450676 8:0.855297594153
1 0:2.405797101449275 1:1.347826086956522 2:1.420289855072464 3:0.8840579710144928 4:0.542734782609 5:0.564043478261 6:0.540804259268 7:0.651521606407 8:0.7562474711120001
0 0:1.858439201451906 1:0.8148820326678766 2:1.647912885662432 3:1.511796733212341 4:0.541233212341 5:0.6090972776770001 6:0.590523244758 7:0.713693580183 8:0.8105825263240001
0 0:1.545454545454545 1:0.7272727272727273 2:1.727272727272727 3:1.454545454545455 4:0.471536363636 5:0.444390909091 6:0.5487593639 7:0.6742827200910001 8:0.722689635309
0 0:1.48 1:0.5771428571428572 2:1.411428571428571 3:2.045714285714286 4:0.5403285714289999 5:0.527430857143 6:0.537782664715 7:0.676606996646 8:0.7812551438140001
0 0:1.694117647058824 1:0.5529411764705883 2:2.905882352941176 3:1.141176470588235 4:0.551929411765 5:0.57614 6:0.599086879095 7:0.696544500154 8:0.7704490800879999
0 0:1.567164179104478 1:0.8208955223880597 2:1.537313432835821 3:1.746268656716418 4:0.5449417910450001 5:0.5520104477610001 6:0.5793673669279999 7:0.675539360406 8:0.7717090510089999
0 0:1.806451612903226 1:0.9032258064516129 2:1.419354838709677 3:1.387096774193548 4:0.566778494624 5:0.653733333333 6:0.6720523238249999 7:0.7734542328049999 8:0.8365302696670001
0 0:1.227272727272727 1:0.4090909090909091 2:2.227272727272727 3:1.818181818181818 4:0.544513636364 5:0.5644454545449999 6:0.473043693005 7:0.6977937853499999 8:0.7748677093269999
1 0:1.333333333333333 1:0.7777777777777778 2:1.555555555555556 3:2.222222222222222 4:0.581711111111 5:0.6487000000000001 6:0.705702238167 7:0.762731973144 8:0.8461696217
1 0:2 1:1.176470588235294 2:1.117647058823529 3:1.352941176470588 4:0.518705882353 5:0.581582352941 6:0.4807885145 7:0.6340561564 8:0.823811425024
0 0:1.833333333333333 1:0.7222222222222222 2:2.055555555555555 3:0.9444444444444444 4:0.555472222222 5:0.7410388888889999 6:0.714375942683 7:0.826073313928 8:0.909072517894
0 0:0.7142857142857143 1:1 2:1.857142857142857 3:2 4:0.580271428571 5:0.506 6:0.519413699543 7:0.668658727243 8:0.7085223649860001
0 0:1.651162790697674 1:0.5813953488372093 2:1.255813953488372 3:1.790697674418605 4:0.536725581395 5:0.569155813953 6:0.497172661556 7:0.6340165046280001 8:0.7576794045
0 0:2.153846153846154 1:1.461538461538461 2:0.6923076923076923 3:1.076923076923077 4:0.554838461538 5:0.575769230769 6:0.492625807708 7:0.7928136047229999 8:0.836834201146
0 0:1.714285714285714 1:1 2:0.8571428571428571 3:1.142857142857143 4:0.566557142857 5:0.5767714285710001 6:0.636051783357 7:0.734800293743 8:0.772089055414
0 0:1.058823529411765 1:0.2549019607843137 2:2.647058823529412 3:2.058823529411764 4:0.518511764706 5:0.6104647058820001 6:0.6220921702000001 7:0.731071583984 8:0.836484397671
0 0:1.659574468085106 1:0.7340425531914894 2:2.24468085106383 3:1.074468085106383 4:0.630173404255 5:0.6958851063830001 6:0.7450104673669999 7:0.8122146280760001 8:0.869090340715
0 0:1.523076923076923 1:0.68 2:2.218461538461538 3:1.375384615384615 4:0.5516723076919999 5:0.599761230769 6:0.568961686448 7:0.685867256962 8:0.789917620301
0 0:1.535353535353535 1:0.4545454545454545 2:1.646464646464646 3:1.737373737373737 4:0.5616232323229999 5:0.555635353535 6:0.581211513358 7:0.7034644005239999 8:0.780857552809
1 0:1.222222222222222 1:0.6111111111111112 2:2.055555555555555 3:1.277777777777778 4:0.5035944444439999 5:0.68435 6:0.629816178611 7:0.7969781074779999 8:0.875286439361
0 0:1.076923076923077 1:0.8461538461538461 2:1.923076923076923 3:1.538461538461539 4:0.574446153846 5:0.695061538462 6:0.655258908292 7:0.7939293764920001 8:0.8732836625920001
0 0:1.653333333333333 1:1 2:1.293333333333333 3:1.746666666666667 4:0.587001333333 5:0.6411279999999999 6:0.6194622413090001 7:0.747482859813 8:0.826716994489
0 0:1.714285714285714 1:1 2:2.428571428571428 3:0.8571428571428571 4:0.561485714286 5:0.604042857143 6:0.348213791 7:0.597613770771 8:0.73575716
0 0:2.03448275862069 1:0.6724137931034483 2:1.741379310344828 3:1.068965517241379 4:0.5481517241380001 5:0.597687931034 6:0.5610750931689999 7:0.7141358400069999 8:0.8123621928839999
1 0:1.465116279069767 1:0.8372093023255814 2:1.709302325581395 3:1.627906976744186 4:0.5664511627910001 5:0.629456976744 6:0.625698808147 7:0.7117081268950001 8:0.833102413592
0 0:1.3125 1:0.1875 2:2.3125 3:1.4375 4:0.5565375 5:0.67326875 6:0.534375000006 7:0.7616063733190001 8:0.9108999128380001
1 0:1.730769230769231 1:1.076923076923077 2:1.653846153846154 3:1.346153846153846 4:0.577046153846 5:0.732130769231 6:0.7119853266689999 7:0.784885019104 8:0.8839354380809999
0 0:2 1:0.1379310344827586 2:2.241379310344827 3:1.344827586206897 4:0.545896551724 5:0.559210344828 6:0.5308763558380001 7:0.651656763497 8:0.7575482712899999
0 0:1.583333333333333 1:0.5 2:2.875 3:0.9166666666666666 4:0.548833333333 5:0.6653125 6:0.6143758304670001 7:0.770973806187 8:0.859946190012
1 0:1.181818181818182 1:0.7272727272727273 2:2.090909090909091 3:1.909090909090909 4:0.6080909090910001 5:0.593427272727 6:0.6433849064 7:0.7566979239180001 8:0.799306295936
1 0:1.916666666666667 1:0.6666666666666666 2:2.083333333333333 3:1.25 4:0.578066666667 5:0.683758333333 6:0.7015590851669999 7:0.8017235099250001 8:0.805089471683
1 0:1.955901426718547 1:0.9468223086900129 2:1.730220492866407 3:0.9325551232166018 4:0.587470946822 5:0.678452399481 6:0.648227264568 7:0.748794035221 8:0.845772217397
0 0:2.458333333333333 1:0.625 2:2.208333333333333 3:0.6666666666666666 4:0.6095416666669999 5:0.6811874999999999 6:0.711120121129 7:0.7850853963330001 8:0.830085062862
1 0:1.19047619047619 1:0.5714285714285714 2:2.238095238095238 3:1.619047619047619 4:0.536585714286 5:0.5733380952380001 6:0.564168231414 7:0.7506086683859999 8:0.805524114419
1 0:2.08256880733945 1:1.229357798165138 2:1.321100917431193 3:1.229357798165138 4:0.5351155963300001 5:0.60626146789 6:0.552158845191 7:0.682939153074 8:0.8131480009090001
0 0:1.507936507936508 1:0.873015873015873 2:1.666666666666667 3:1.603174603174603 4:0.5424634920629999 5:0.59743015873 6:0.575718400917 7:0.66868636344 8:0.8032945351540001
1 0:1.928571428571429 1:0.6190476190476191 2:1.380952380952381 3:1.547619047619048 4:0.575835714286 5:0.693421428571 6:0.59941493081 7:0.734035912902 8:0.845920694286
0 0:1.444444444444444 1:0.5555555555555556 2:2.166666666666667 3:1.555555555555556 4:0.542105555556 5:0.6993277777779999 6:0.649441806633 7:0.709934785878 8:0.8197265872220001
1 0:1.227272727272727 1:0.5227272727272727 2:2.272727272727273 3:1.5 4:0.569993181818 5:0.706236363636 6:0.651741378361 7:0.764735186036 8:0.8431129007639999
1 0:2 1:0.5714285714285714 2:2.428571428571428 3:1.285714285714286 4:0.499714285714 5:0.8404285714290001 6:0.675214261514 7:0.796799489029 8:0.927845313929
1 0:1.3 1:0.4 2:1.975 3:1.9 4:0.517075 5:0.6667649999999999 6:0.6396260619699999 7:0.706454062397 8:0.812311001323
0 0:1.48 1:1.38 2:2.1 3:1.28 4:0.559554 5:0.579638 6:0.587144750206 7:0.670683458 8:0.7966740388439999
1 0:1.440298507462687 1:0.7014925373134329 2:1.940298507462687 3:1.462686567164179 4:0.609082089552 5:0.68297761194 6:0.663875599036 7:0.7713829016120001 8:0.851146101378
1 0:2.095477386934673 1:1.135678391959799 2:1.964824120603015 3:0.9899497487437185 4:0.5718150753769999 5:0.671930150754 6:0.616479417435 7:0.743637360243 8:0.830966961586
1 0:0.9958847736625515 1:0.2510288065843622 2:2.444444444444445 3:1.930041152263374 4:0.591420164609 5:0.7080246913580001 6:0.679518785987 7:0.777754010752 8:0.870307614973
0 0:1.285714285714286 1:0.3809523809523809 2:1.714285714285714 3:2.047619047619047 4:0.5416571428570001 5:0.492133333333 6:0.56075697679 7:0.671133673257 8:0.86190468861
0 0:1.898876404494382 1:0.6292134831460674 2:1.573033707865169 3:1.471910112359551 4:0.588164044944 5:0.6396213483150001 6:0.662809306958 7:0.774988642819 8:0.8586655275789999
0 0:1.238095238095238 1:1.095238095238095 2:2.333333333333333 3:1.571428571428571 4:0.6007095238100001 5:0.619376190476 6:0.696982199476 7:0.722234040133 8:0.783377306967
1 0:1.573397656788422 1:0.9855272226051 2:1.566505858028945 3:1.48104755341144 4:0.554251206065 5:0.637278911096 6:0.622187899176 7:0.7332115020100001 8:0.831220886806
1 0:2.384615384615385 1:1.038461538461539 2:1.115384615384615 3:1.038461538461539 4:0.5725961538459999 5:0.640675 6:0.597189460102 7:0.736929786706 8:0.819348368048
0 0:1.5 1:0.2 2:2.4 3:1.1 4:0.5768300000000001 5:0.69485 6:0.6600613322300001 7:0.7452469064499999 8:0.89874923046
1 0:1.758517034068136 1:1.303607214428858 2:1.692384769539078 3:1.147294589178357 4:0.5480422845690001 5:0.619001803607 6:0.60457050093 7:0.71758879519 8:0.814650897355
0 0:1.909090909090909 1:0.5651105651105651 2:1.778869778869779 3:1.375921375921376 4:0.5562808353809999 5:0.6207656019659999 6:0.57849978869 7:0.731876353832 8:0.817281347428
0 0:0.7608695652173914 1:0.4347826086956522 2:2.695652173913043 3:1.782608695652174 4:0.552986956522 5:0.678176086957 6:0.641896122998 7:0.7988172693800001 8:0.873670714104
1 0:1.7 1:1.066666666666667 2:1.766666666666667 3:1.366666666666667 4:0.596416666667 5:0.7719966666670001 6:0.741637090733 7:0.861868375553 8:0.9100378228229999
1 0:2.523809523809524 1:1.238095238095238 2:1.666666666666667 3:0.5714285714285714 4:0.572376190476 5:0.707447619048 6:0.725613542119 7:0.8206626056999999 8:0.853809655729
1 0:1 1:0.5 2:2.125 3:1.625 4:0.5886 5:0.65935 6:0.648857619963 7:0.74389101795 8:0.8228610675120001
1 0:1.5 1:0.3823529411764706 2:2.441176470588236 3:1.441176470588235 4:0.5963955882350001 5:0.652469117647 6:0.668818653029 7:0.725953871365 8:0.8262527239399999
1 0:2.146666666666667 1:1.253333333333333 2:2.026666666666667 3:0.7966666666666666 4:0.584983333333 5:0.633618666667 6:0.633158632687 7:0.730771590684 8:0.8250863614659999
0 0:1.767441860465116 1:0.9844961240310077 2:2.10077519379845 3:1.054263565891473 4:0.548000775194 5:0.557735658915 6:0.5716313806409999 7:0.651781082147 8:0.774807132159
1 0:1.8 1:0.8 2:0.8 3:1.4 4:0.67496 5:0.71254 6:0.78083017822 7:0.7984926278200001 8:0.81269369288
1 0:0.5 1:1 2:3.666666666666667 3:1.333333333333333 4:0.5823 5:0.729383333333 6:0.6506805286330001 7:0.7891112855500001 8:0.8877856270669999
0 0:0.9523809523809523 1:0.5079365079365079 2:2.714285714285714 3:1.476190476190476 4:0.561620634921 5:0.621593650794 6:0.6299844296670001 7:0.708962547165 8:0.811879794651
0 0:1.057971014492754 1:0.5362318840579711 2:2.231884057971015 3:1.782608695652174 4:0.561827536232 5:0.618043478261 6:0.619764539043 7:0.738169197448 8:0.825225212719
1 0:1.394736842105263 1:0.868421052631579 2:1.842105263157895 3:1.684210526315789 4:0.583055263158 5:0.6619763157890001 6:0.704951990908 7:0.788865242447 8:0.8375741288390001
0 0:1.65 1:0.625 2:1.65 3:1.125 4:0.5562550000000001 5:0.60417 6:0.594755142443 7:0.70424453435 8:0.819674716045
0 0:1.479166666666667 1:1.041666666666667 2:1.9375 3:1.604166666666667 4:0.5529375 5:0.6124916666669999 6:0.551899830444 7:0.688143614817 8:0.8002744527310001
0 0:1.508196721311475 1:0.8688524590163934 2:1.934426229508197 3:1.245901639344262 4:0.59348852459 5:0.659521311475 6:0.699058425384 7:0.771870747038 8:0.846776894867
1 0:1.873015873015873 1:1.007936507936508 2:1.571428571428571 3:0.8968253968253969 4:0.581402380952 5:0.6965134920630001 6:0.6611493009939999 7:0.743386695335 8:0.830810630111
1 0:1.641379310344828 1:0.9482758620689655 2:1.755172413793104 3:1.38448275862069 4:0.5808022413790001 5:0.667093793103 6:0.680406396643 7:0.779105315203 8:0.851056080918
1 0:1.547368421052632 1:0.7052631578947368 2:1.821052631578947 3:1.652631578947368 4:0.583708421053 5:0.6766852631579999 6:0.64475916682 7:0.74902315582 8:0.8524627259790001
0 0:1.655172413793103 1:1.022988505747126 2:1.103448275862069 3:1.310344827586207 4:0.537506896552 5:0.515281609195 6:0.560791213041 7:0.668869262995 8:0.760496917594
0 0:1.583333333333333 1:0.4166666666666667 2:1.083333333333333 3:1.833333333333333 4:0.5255083333330001 5:0.524883333333 6:0.455286184983 7:0.607163762942 8:0.739060912833
1 0:1.96969696969697 1:1.181818181818182 2:2 3:0.6666666666666666 4:0.601003030303 5:0.7742515151520001 6:0.7137976402699999 7:0.8772106978 8:0.904754407591
1 0:1.521739130434783 1:0.8043478260869565 2:1.934782608695652 3:1.543478260869565 4:0.595897826087 5:0.683658695652 6:0.6305849179199999 7:0.7478489974629999 8:0.8135242474959999
